1,muerta,disruptor,slark,earthshaker,phantom_assassin,silencer,phantom_lancer,witch_doctor,lina,abaddon,"""power_treads,wraith_band,dust_of_appearance,hurricane_pike,mjollnir,null_talisman"""
2,disruptor,muerta,slark,earthshaker,phantom_assassin,silencer,phantom_lancer,witch_doctor,lina,abaddon,"""magic_wand,dust_of_appearance,glimmer_cape,arcane_boots,aghanims_scepter"""
3,slark,muerta,disruptor,earthshaker,phantom_assassin,silencer,phantom_lancer,witch_doctor,lina,abaddon,"""echo_sabre,eye_of_skadi,silver_edge,diffusal_blade,power_treads"""
4,earthshaker,muerta,disruptor,slark,phantom_assassin,silencer,phantom_lancer,witch_doctor,lina,abaddon,"""aghanims_scepter,blink_dagger,blade_mail,boots_of_speed,black_king_bar,shivas_guard"""
5,phantom_assassin,muerta,disruptor,slark,earthshaker,silencer,phantom_lancer,witch_doctor,lina,abaddon,"""black_king_bar,power_treads,aghanims_scepter,battle_fury,desolator,skull_basher"""
6,axe,anti-mage,muerta,disruptor,legion_commander,phantom_lancer,silencer,shadow_fiend,slardar,vengeful_spirit,"""blink_dagger,blade_mail,crimson_guard,eternal_shroud,boots_of_travel,black_king_bar"""
7,anti-mage,axe,muerta,disruptor,legion_commander,phantom_lancer,silencer,shadow_fiend,slardar,vengeful_spirit,"""battle_fury,manta_style,abyssal_blade,power_treads,wraith_band,butterfly"""
8,muerta,axe,anti-mage,disruptor,legion_commander,phantom_lancer,silencer,shadow_fiend,slardar,vengeful_spirit,"""hand_of_midas,magic_wand,moon_shard,gleipnir,hurricane_pike,boots_of_bearing"""
9,disruptor,axe,anti-mage,muerta,legion_commander,phantom_lancer,silencer,shadow_fiend,slardar,vengeful_spirit,"""hand_of_midas,observer_and_sentry_wards,blink_dagger,magic_wand,boots_of_speed,aghanims_scepter"""
10,legion_commander,axe,anti-mage,muerta,disruptor,phantom_lancer,silencer,shadow_fiend,slardar,vengeful_spirit,"""phase_boots,blade_mail,blink_dagger,linkens_sphere,aghanims_scepter,battle_fury"""
11,tusk,axe,lina,slark,ogre_magi,techies,medusa,phantom_assassin,pudge,tidehunter,"""blink_dagger,magic_wand,pipe_of_insight,bracer,tranquil_boots"""
12,axe,tusk,lina,slark,ogre_magi,techies,medusa,phantom_assassin,pudge,tidehunter,"""boots_of_travel_2,blink_dagger,heart_of_tarrasque,magic_wand,blade_mail,vanguard"""
13,lina,tusk,axe,slark,ogre_magi,techies,medusa,phantom_assassin,pudge,tidehunter,"""bottle,boots_of_travel,aghanims_scepter,blink_dagger,octarine_core,ethereal_blade"""
14,slark,tusk,axe,lina,ogre_magi,techies,medusa,phantom_assassin,pudge,tidehunter,"""phase_boots,magic_wand,diffusal_blade,aghanims_scepter,harpoon,javelin"""
15,ogre_magi,tusk,axe,lina,slark,techies,medusa,phantom_assassin,pudge,tidehunter,"""boots_of_speed,aether_lens,aghanims_scepter,blink_dagger,scythe_of_vyse,hand_of_midas"""
16,spectre,silencer,oracle,chaos_knight,dark_willow,death_prophet,dazzle,phantom_assassin,legion_commander,earthshaker,"""blade_mail,heart_of_tarrasque,wraith_band,manta_style,radiance,power_treads"""
17,silencer,spectre,oracle,chaos_knight,dark_willow,death_prophet,dazzle,phantom_assassin,legion_commander,earthshaker,"""hurricane_pike,magic_stick,silver_edge,null_talisman,power_treads"""
18,oracle,spectre,silencer,chaos_knight,dark_willow,death_prophet,dazzle,phantom_assassin,legion_commander,earthshaker,"""aether_lens,holy_locket,scythe_of_vyse,phylactery,boots_of_speed,soul_booster"""
19,chaos_knight,spectre,silencer,oracle,dark_willow,death_prophet,dazzle,phantom_assassin,legion_commander,earthshaker,"""armlet_of_mordiggian,heart_of_tarrasque,yasha,monkey_king_bar,echo_sabre,heart_of_tarrasque"""
20,dark_willow,spectre,silencer,oracle,chaos_knight,death_prophet,dazzle,phantom_assassin,legion_commander,earthshaker,"""aghanims_scepter,phase_boots,monkey_king_bar,moon_shard,mithril_hammer,black_king_bar_recipe"""
21,spirit_breaker,wraith_king,chaos_knight,hoodwink,lion,kunkka,tiny,natures_prophet,magnus,spectre,"""phase_boots,yasha_and_kaya,boots_of_bearing,octarine_core,boots_of_travel,aghanims_scepter"""
22,wraith_king,spirit_breaker,chaos_knight,hoodwink,lion,kunkka,tiny,natures_prophet,magnus,spectre,"""magic_wand,boots_of_travel,overwhelming_blink,radiance,armlet_of_mordiggian,assault_cuirass"""
23,chaos_knight,spirit_breaker,wraith_king,hoodwink,lion,kunkka,tiny,natures_prophet,magnus,spectre,"""black_king_bar,blink_dagger,armlet_of_mordiggian,boots_of_travel,echo_sabre,heart_of_tarrasque"""
24,hoodwink,spirit_breaker,wraith_king,chaos_knight,lion,kunkka,tiny,natures_prophet,magnus,spectre,"""ethereal_blade,veil_of_discord,observer_and_sentry_wards,quelling_blade,boots_of_speed,aether_lens"""
25,lion,spirit_breaker,wraith_king,chaos_knight,hoodwink,kunkka,tiny,natures_prophet,magnus,spectre,"""great_healing_lotus,drum_of_endurance,force_staff,aghanims_scepter,tranquil_boots,aeon_disk"""
26,pudge,chaos_knight,dark_willow,shadow_fiend,magnus,invoker,mars,ursa,witch_doctor,gyrocopter,"""blink_dagger,aghanims_scepter,phase_boots,vanguard"""
27,chaos_knight,pudge,dark_willow,shadow_fiend,magnus,invoker,mars,ursa,witch_doctor,gyrocopter,"""bracer,black_king_bar,power_treads,armlet_of_mordiggian,manta_style,harpoon"""
28,dark_willow,pudge,chaos_knight,shadow_fiend,magnus,invoker,mars,ursa,witch_doctor,gyrocopter,"""euls_scepter_of_divinity,bracer,arcane_boots,blink_dagger,iron_branch"""
29,shadow_fiend,pudge,chaos_knight,dark_willow,magnus,invoker,mars,ursa,witch_doctor,gyrocopter,"""black_king_bar,silver_edge,magic_wand,mask_of_madness,boots_of_speed,bracer"""
30,magnus,pudge,chaos_knight,dark_willow,shadow_fiend,invoker,mars,ursa,witch_doctor,gyrocopter,"""blink_dagger,observer_and_sentry_wards,arcane_boots,aether_lens,magic_wand,healing_salve"""
31,clockwerk,mars,drow_ranger,puck,shadow_shaman,zeus,luna,bristleback,earthshaker,razor,"""spirit_vessel,tranquil_boots,magic_wand,observer_and_sentry_wards,force_staff,black_king_bar"""
32,mars,clockwerk,drow_ranger,puck,shadow_shaman,zeus,luna,bristleback,earthshaker,razor,"""blink_dagger,desolator,power_treads,black_king_bar,bracer,assault_cuirass"""
33,drow_ranger,clockwerk,mars,puck,shadow_shaman,zeus,luna,bristleback,earthshaker,razor,"""silver_edge,hurricane_pike,aghanims_scepter,power_treads,butterfly,wraith_band"""
34,puck,clockwerk,mars,drow_ranger,shadow_shaman,zeus,luna,bristleback,earthshaker,razor,"""blink_dagger,magic_wand,octarine_core,witch_blade,power_treads,kaya_and_sange"""
35,shadow_shaman,clockwerk,mars,drow_ranger,puck,zeus,luna,bristleback,earthshaker,razor,"""aghanims_scepter,force_staff,aether_lens,blink_dagger,tranquil_boots"""
36,lion,mirana,pudge,axe,riki,tusk,jakiro,legion_commander,spirit_breaker,puck,"""blink_dagger,tranquil_boots,aghanims_scepter,aether_lens"""
37,mirana,lion,pudge,axe,riki,tusk,jakiro,legion_commander,spirit_breaker,puck,"""staff_of_wizardry,linkens_sphere,ghost_scepter,arcane_boots,wraith_band"""
